Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%)
2023-10-09,01,09,229.0,5.84,1297.0,0.97,50.2,9999.99,23.4,26.3,58.4,56.9
2023-10-10,08,39,228.8,6.19,1402.0,0.99,50.1,9999.99,23.7,26.0,57.6,57.2
2023-10-10,08,39,228.8,6.19,1402.0,0.99,50.1,9999.99,23.7,26.0,57.6,57.2
2023-10-11,14,38,228.5,6.24,1397.0,0.98,50.0,9999.99,24,25.9,59.4,57.4
2023-10-11,14,38,228.5,6.24,1397.0,0.98,50.0,9999.99,24,25.9,59.4,57.4
2023-10-12,12,25,228.0,6.26,1342.0,0.94,50.0,9999.99,24,26.3,60,58.8
2023-10-12,12,25,228.0,6.26,1342.0,0.94,50.0,9999.99,24,26.3,60,58.8
2023-10-13,17,51,227.8,6.72,1439.0,0.94,49.9,9999.99,23.6,26.3,60,58.7
2023-10-13,17,51,227.8,6.72,1439.0,0.94,49.9,9999.99,23.6,26.3,60,58.7
2023-10-14,21,26,228.0,6.73,1412.0,0.92,49.9,9999.99,23.2,26.6,59.6,59.5
2023-10-14,21,26,228.0,6.73,1412.0,0.92,49.9,9999.99,23.2,26.6,59.6,59.5
2023-10-15,07,26,227.8,7.02,1391.0,0.87,49.9,9999.99,23.1,26.7,60,58.3
2023-10-15,07,26,227.8,7.02,1391.0,0.87,49.9,9999.99,23.1,26.7,60,58.3
2023-10-16,09,08,227.6,7.34,1453.0,0.87,50.0,9999.99,22.7,26.8,59.2,57.5
2023-10-16,09,08,227.6,7.34,1453.0,0.87,50.0,9999.99,22.7,26.8,59.2,57.5
2023-10-17,15,24,227.5,7.22,1363.0,0.83,50.1,9999.99,22.4,26.8,57.8,56.2
2023-10-17,15,24,227.5,7.22,1363.0,0.83,50.1,9999.99,22.4,26.8,57.8,56.2
2023-10-18,03,03,227.5,6.99,1352.0,0.85,50.3,9999.99,22.9,27.1,58.5,56.0
2023-10-18,03,03,227.5,6.99,1352.0,0.85,50.3,9999.99,22.9,27.1,58.5,56.0
2023-10-19,00,25,227.0,7.11,1291.0,0.8,50.2,9999.99,22.9,27.3,59.3,56.9
2023-10-19,00,25,227.0,7.11,1291.0,0.8,50.2,9999.99,22.9,27.3,59.3,56.9
2023-10-20,12,49,227.5,7.32,1349.0,0.81,50.2,9999.99,22.7,27.5,60,55.6
2023-10-20,12,49,227.5,7.32,1349.0,0.81,50.2,9999.99,22.7,27.5,60,55.6
2023-10-21,17,40,227.2,7.57,1462.0,0.85,50.3,9999.99,22.3,27.8,60,57.4
2023-10-21,17,40,227.2,7.57,1462.0,0.85,50.3,9999.99,22.3,27.8,60,57.4
2023-10-22,11,28,226.9,7.34,1466.0,0.88,50.3,9999.99,22.6,27.5,58.0,57.8
2023-10-22,11,28,226.9,7.34,1466.0,0.88,50.3,9999.99,22.6,27.5,58.0,57.8
2023-10-23,10,09,226.9,7.43,1551.0,0.92,50.4,9999.99,22.9,27.2,58.9,59.3
2023-10-23,10,09,226.9,7.43,1551.0,0.92,50.4,9999.99,22.9,27.2,58.9,59.3
2023-10-24,14,27,226.9,7.9,1703.0,0.95,50.5,9999.99,22.6,27.6,59.3,60
2023-10-24,14,27,226.9,7.9,1703.0,0.95,50.5,9999.99,22.6,27.6,59.3,60
2023-10-25,18,04,226.4,7.86,1673.0,0.94,50.4,9999.99,22.6,27.7,60,58.5
2023-10-25,18,04,226.4,7.86,1673.0,0.94,50.4,9999.99,22.6,27.7,60,58.5
2023-10-26,14,46,226.2,8.14,1823.0,0.99,50.3,9999.99,23.0,28,60,57.9
2023-10-26,14,46,226.2,8.14,1823.0,0.99,50.3,9999.99,23.0,28,60,57.9
2023-10-27,15,05,226.4,7.74,1752.0,1.0,50.3,9999.99,23.1,28,58.2,57.5
2023-10-27,15,05,226.4,7.74,1752.0,1.0,50.3,9999.99,23.1,28,58.2,57.5
2023-10-28,05,44,226.9,7.32,1661.0,1.0,50.4,9999.99,22.8,27.8,58.7,57.9
2023-10-28,05,44,226.9,7.32,1661.0,1.0,50.4,9999.99,22.8,27.8,58.7,57.9
2023-10-29,00,41,227.3,6.87,1546.0,0.99,50.4,9999.99,22.6,27.6,58.5,57.1
2023-10-29,00,41,227.3,6.87,1546.0,0.99,50.4,9999.99,22.6,27.6,58.5,57.1
2023-10-30,20,31,227.8,6.79,1531.0,0.99,50.5,9999.99,22.6,27.6,58.1,57.3
2023-10-30,20,31,227.8,6.79,1531.0,0.99,50.5,9999.99,22.6,27.6,58.1,57.3
2023-10-31,16,03,227.6,6.74,1473.0,0.96,50.4,9999.99,22.9,27.2,57.2,56.5
2023-10-31,16,03,227.6,6.74,1473.0,0.96,50.4,9999.99,22.9,27.2,57.2,56.5
2023-11-01,12,13,227.8,6.44,1452.0,0.99,50.3,9999.99,23.3,26.9,58.5,55.0
2023-11-01,12,13,227.8,6.44,1452.0,0.99,50.3,9999.99,23.3,26.9,58.5,55.0
2023-11-02,17,19,227.7,6.53,1413.0,0.95,50.3,9999.99,23.4,27.0,56.7,55.3
2023-11-02,17,19,227.7,6.53,1413.0,0.95,50.3,9999.99,23.4,27.0,56.7,55.3
2023-11-03,23,41,227.4,6.53,1411.0,0.95,50.3,9999.99,23.7,26.8,54.7,56.9
2023-11-03,23,41,227.4,6.53,1411.0,0.95,50.3,9999.99,23.7,26.8,54.7,56.9
2023-11-04,22,22,227.2,6.34,1440.0,1.0,50.3,9999.99,24,26.5,54.0,56.8
2023-11-04,22,22,227.2,6.34,1440.0,1.0,50.3,9999.99,24,26.5,54.0,56.8
2023-11-05,22,30,227.6,6.54,1489.0,1.0,50.1,9999.99,24,26.9,54.2,57.4
2023-11-05,22,30,227.6,6.54,1489.0,1.0,50.1,9999.99,24,26.9,54.2,57.4
2023-11-06,08,11,227.5,6.64,1511.0,1.0,50.3,9999.99,24,27.4,55.7,57.3
2023-11-06,08,11,227.5,6.64,1511.0,1.0,50.3,9999.99,24,27.4,55.7,57.3
2023-11-07,08,57,227.4,6.98,1587.0,1.0,50.5,9999.99,23.6,27.3,57.1,56.7
2023-11-07,08,57,227.4,6.98,1587.0,1.0,50.5,9999.99,23.6,27.3,57.1,56.7
2023-11-08,17,18,227.2,7.03,1597.0,1.0,50.6,9999.99,23.5,26.9,56.7,56.3
2023-11-08,17,18,227.2,7.03,1597.0,1.0,50.6,9999.99,23.5,26.9,56.7,56.3
2023-11-09,14,25,226.8,6.92,1569.0,1.0,50.5,9999.99,23.3,26.9,57.8,55.3
2023-11-09,14,25,226.8,6.92,1569.0,1.0,50.5,9999.99,23.3,26.9,57.8,55.3
2023-11-10,10,18,226.7,6.59,1464.0,0.98,50.6,9999.99,23.5,27.3,59.7,53.5
2023-11-10,10,18,226.7,6.59,1464.0,0.98,50.6,9999.99,23.5,27.3,59.7,53.5
2023-11-11,14,58,226.9,6.63,1504.0,1.0,50.7,9999.99,23.5,27.6,60,53.6
2023-11-11,14,58,226.9,6.63,1504.0,1.0,50.7,9999.99,23.5,27.6,60,53.6
2023-11-12,22,33,226.9,6.63,1459.0,0.97,50.8,9999.99,23.2,27.3,59.9,52.1
2023-11-12,22,33,226.9,6.63,1459.0,0.97,50.8,9999.99,23.2,27.3,59.9,52.1
2023-11-13,12,42,226.9,7.1,1611.0,1.0,50.7,9999.99,23.3,27.3,58.5,53.0
2023-11-13,12,42,226.9,7.1,1611.0,1.0,50.7,9999.99,23.3,27.3,58.5,53.0
2023-11-14,00,56,226.6,6.8,1525.0,0.99,50.8,9999.99,23.2,26.9,58.0,52.3
2023-11-14,00,56,226.6,6.8,1525.0,0.99,50.8,9999.99,23.2,26.9,58.0,52.3
2023-11-15,06,12,226.3,6.74,1510.0,0.99,50.9,9999.99,23.5,26.5,56.9,52.2
2023-11-15,06,12,226.3,6.74,1510.0,0.99,50.9,9999.99,23.5,26.5,56.9,52.2
2023-11-16,19,18,226.7,6.47,1393.0,0.95,50.7,9999.99,23.2,26.9,58.2,53.2
2023-11-16,19,18,226.7,6.47,1393.0,0.95,50.7,9999.99,23.2,26.9,58.2,53.2
2023-11-17,19,57,227.2,6.38,1319.0,0.91,50.9,9999.99,23.3,26.8,58.6,51.4
2023-11-17,19,57,227.2,6.38,1319.0,0.91,50.9,9999.99,23.3,26.8,58.6,51.4
2023-11-18,16,34,227.1,6.64,1327.0,0.88,50.9,9999.99,22.9,27.0,58.4,51.0
2023-11-18,16,34,227.1,6.64,1327.0,0.88,50.9,9999.99,22.9,27.0,58.4,51.0
2023-11-19,19,03,226.7,6.8,1310.0,0.85,50.8,9999.99,23.0,27.0,60,49.0
2023-11-19,19,03,226.7,6.8,1310.0,0.85,50.8,9999.99,23.0,27.0,60,49.0
2023-11-20,05,53,226.5,6.48,1218.0,0.83,51,9999.99,22.8,27.2,59.6,49.9
2023-11-20,05,53,226.5,6.48,1218.0,0.83,51,9999.99,22.8,27.2,59.6,49.9
2023-11-21,07,37,226.3,6.45,1226.0,0.84,50.9,9999.99,22.9,27.0,58.2,48.1
2023-11-21,07,37,226.3,6.45,1226.0,0.84,50.9,9999.99,22.9,27.0,58.2,48.1
2023-11-22,20,57,226.1,6.78,1257.0,0.82,50.9,9999.99,22.5,27.4,56.5,48.0
2023-11-22,20,57,226.1,6.78,1257.0,0.82,50.9,9999.99,22.5,27.4,56.5,48.0
2023-11-23,00,57,226.5,7.21,1421.0,0.87,50.9,9999.99,22.5,26.9,57.2,47.3
2023-11-23,00,57,226.5,7.21,1421.0,0.87,50.9,9999.99,22.5,26.9,57.2,47.3
2023-11-24,17,46,227.0,7.24,1496.0,0.91,51,9999.99,23.0,27.0,55.3,47.8
2023-11-24,17,46,227.0,7.24,1496.0,0.91,51,9999.99,23.0,27.0,55.3,47.8
2023-11-25,18,14,226.8,7.65,1509.0,0.87,51,9999.99,22.9,26.7,57.0,49.2
2023-11-25,18,14,226.8,7.65,1509.0,0.87,51,9999.99,22.9,26.7,57.0,49.2
2023-11-26,17,55,227.1,7.47,1527.0,0.9,50.9,9999.99,22.8,27.2,56.5,50.5
2023-11-26,17,55,227.1,7.47,1527.0,0.9,50.9,9999.99,22.8,27.2,56.5,50.5
2023-11-27,04,23,227.0,7.37,1573.0,0.94,51,9999.99,22.3,26.9,58.2,50.3
2023-11-27,04,23,227.0,7.37,1573.0,0.94,51,9999.99,22.3,26.9,58.2,50.3
2023-11-28,14,10,227.0,7.82,1615.0,0.91,51,9999.99,22.1,26.9,59.9,48.4
2023-11-28,14,10,227.0,7.82,1615.0,0.91,51,9999.99,22.1,26.9,59.9,48.4
2023-11-29,03,56,227.1,7.54,1575.0,0.92,51,9999.99,21.8,27.4,60,48.0
2023-11-29,03,56,227.1,7.54,1575.0,0.92,51,9999.99,21.8,27.4,60,48.0
2023-11-30,12,36,227.4,7.78,1663.0,0.94,51,9999.99,21.6,27.7,58.6,46.3
2023-11-30,12,36,227.4,7.78,1663.0,0.94,51,9999.99,21.6,27.7,58.6,46.3
2023-12-01,17,00,227.5,7.97,1686.0,0.93,50.9,9999.99,21.5,27.9,57.4,48.1
2023-12-01,17,00,227.5,7.97,1686.0,0.93,50.9,9999.99,21.5,27.9,57.4,48.1
2023-12-02,11,53,227.1,7.93,1657.0,0.92,50.8,9999.99,21.6,28,57.4,49.0
2023-12-02,11,53,227.1,7.93,1657.0,0.92,50.8,9999.99,21.6,28,57.4,49.0
2023-12-03,13,53,227.1,8.35,1764.0,0.93,50.8,9999.99,22.0,28,57.5,48.1
2023-12-03,13,53,227.1,8.35,1764.0,0.93,50.8,9999.99,22.0,28,57.5,48.1
2023-12-04,04,08,226.8,7.92,1724.0,0.96,50.7,9999.99,21.9,27.6,55.7,46.4
2023-12-04,04,08,226.8,7.92,1724.0,0.96,50.7,9999.99,21.9,27.6,55.7,46.4
2023-12-05,20,13,226.6,8.05,1824.0,1.0,50.5,9999.99,21.8,28,54.4,46.1
2023-12-05,20,13,226.6,8.05,1824.0,1.0,50.5,9999.99,21.8,28,54.4,46.1
2023-12-06,09,51,226.7,8.21,1843.0,0.99,50.4,9999.99,22.1,28,53.4,47.4
2023-12-06,09,51,226.7,8.21,1843.0,0.99,50.4,9999.99,22.1,28,53.4,47.4
2023-12-07,18,45,226.8,8.7,1973.0,1.0,50.6,9999.99,21.9,27.5,54.5,49.3
2023-12-07,18,45,226.8,8.7,1973.0,1.0,50.6,9999.99,21.9,27.5,54.5,49.3
2023-12-08,04,32,226.4,8.3,1879.0,1.0,50.8,9999.99,21.7,27.3,55.5,49.4
2023-12-08,04,32,226.4,8.3,1879.0,1.0,50.8,9999.99,21.7,27.3,55.5,49.4
2023-12-09,09,53,226.7,7.91,1793.0,1.0,50.9,9999.99,22.0,27.2,55.1,50.1
2023-12-09,09,53,226.7,7.91,1793.0,1.0,50.9,9999.99,22.0,27.2,55.1,50.1
2023-12-10,05,09,226.2,7.89,1767.0,0.99,50.8,9999.99,21.8,27.2,54.8,48.7
2023-12-10,05,09,226.2,7.89,1767.0,0.99,50.8,9999.99,21.8,27.2,54.8,48.7
2023-12-11,01,34,226.2,7.45,1618.0,0.96,50.9,9999.99,21.3,27.3,56.4,49.1
2023-12-11,01,34,226.2,7.45,1618.0,0.96,50.9,9999.99,21.3,27.3,56.4,49.1
2023-12-12,09,58,226.0,7.3,1567.0,0.95,50.8,9999.99,21.3,26.8,56.5,49.6
2023-12-12,09,58,226.0,7.3,1567.0,0.95,50.8,9999.99,21.3,26.8,56.5,49.6
2023-12-13,03,34,226.4,6.99,1535.0,0.97,51,9999.99,21.2,26.4,55.0,49.9
2023-12-13,03,34,226.4,6.99,1535.0,0.97,51,9999.99,21.2,26.4,55.0,49.9
2023-12-14,13,22,226.6,6.92,1552.0,0.99,51,9999.99,21.7,25.9,56.2,49.8
2023-12-14,13,22,226.6,6.92,1552.0,0.99,51,9999.99,21.7,25.9,56.2,49.8
2023-12-15,08,40,226.4,6.89,1482.0,0.95,50.9,9999.99,22.1,25.7,54.9,51.8
2023-12-15,08,40,226.4,6.89,1482.0,0.95,50.9,9999.99,22.1,25.7,54.9,51.8
2023-12-16,21,57,226.7,7.25,1529.0,0.93,51,9999.99,22.0,25.9,55.0,53.1
2023-12-16,21,57,226.7,7.25,1529.0,0.93,51,9999.99,22.0,25.9,55.0,53.1
2023-12-17,06,50,226.6,6.76,1471.0,0.96,50.9,9999.99,21.8,26.1,53.7,55.0
2023-12-17,06,50,226.6,6.76,1471.0,0.96,50.9,9999.99,21.8,26.1,53.7,55.0
2023-12-18,17,14,226.9,6.43,1357.0,0.93,50.8,9999.99,21.4,25.9,54.6,53.9
2023-12-18,17,14,226.9,6.43,1357.0,0.93,50.8,9999.99,21.4,25.9,54.6,53.9
2023-12-19,20,31,226.5,6.91,1518.0,0.97,50.7,9999.99,21.8,25.5,54.7,55.7
2023-12-19,20,31,226.5,6.91,1518.0,0.97,50.7,9999.99,21.8,25.5,54.7,55.7
2023-12-20,15,09,226.3,6.55,1453.0,0.98,50.5,9999.99,22.2,25.0,55.3,54.8
2023-12-20,15,09,226.3,6.55,1453.0,0.98,50.5,9999.99,22.2,25.0,55.3,54.8
2023-12-21,19,08,226.0,6.99,1548.0,0.98,50.6,9999.99,22.6,25.2,54.3,53.4
2023-12-21,19,08,226.0,6.99,1548.0,0.98,50.6,9999.99,22.6,25.2,54.3,53.4
2023-12-22,19,44,225.9,7.46,1685.0,1.0,50.5,9999.99,22.4,25.1,55.8,51.6
2023-12-22,19,44,225.9,7.46,1685.0,1.0,50.5,9999.99,22.4,25.1,55.8,51.6
2023-12-23,09,13,226.0,7.07,1598.0,1.0,50.6,9999.99,22.8,24.8,55.9,51.1
2023-12-23,09,13,226.0,7.07,1598.0,1.0,50.6,9999.99,22.8,24.8,55.9,51.1
2023-12-24,17,59,225.6,6.7,1512.0,1.0,50.7,9999.99,22.6,24.5,54.0,51.2
2023-12-24,17,59,225.6,6.7,1512.0,1.0,50.7,9999.99,22.6,24.5,54.0,51.2
2023-12-25,00,52,225.5,6.65,1500.0,1.0,50.5,9999.99,22.9,24.3,55.5,52.7
2023-12-25,00,52,225.5,6.65,1500.0,1.0,50.5,9999.99,22.9,24.3,55.5,52.7
2023-12-26,12,01,225.2,6.39,1381.0,0.96,50.6,9999.99,23.2,24.7,56.2,51.7
2023-12-26,12,01,225.2,6.39,1381.0,0.96,50.6,9999.99,23.2,24.7,56.2,51.7
2023-12-27,20,46,224.7,6.25,1292.0,0.92,50.6,9999.99,23.2,24.7,57.6,51.6
2023-12-27,20,46,224.7,6.25,1292.0,0.92,50.6,9999.99,23.2,24.7,57.6,51.6
2023-12-28,04,14,225.0,6.2,1325.0,0.95,50.6,9999.99,23.5,24.5,56.8,51.6
2023-12-28,04,14,225.0,6.2,1325.0,0.95,50.6,9999.99,23.5,24.5,56.8,51.6
2023-12-29,12,33,224.7,6.13,1336.0,0.97,50.6,9999.99,23.1,24.9,58.7,51.5
2023-12-29,12,33,224.7,6.13,1336.0,0.97,50.6,9999.99,23.1,24.9,58.7,51.5
2023-12-30,11,39,224.7,6.57,1476.0,1.0,50.5,9999.99,23.4,25.2,60,49.9
2023-12-30,11,39,224.7,6.57,1476.0,1.0,50.5,9999.99,23.4,25.2,60,49.9
2023-12-31,09,12,224.6,6.55,1412.0,0.96,50.4,9999.99,23.0,24.8,58.6,49.7
2023-12-31,09,12,224.6,6.55,1412.0,0.96,50.4,9999.99,23.0,24.8,58.6,49.7
2024-01-01,22,19,224.9,6.78,1449.0,0.95,50.3,9999.99,22.8,25.0,59.8,48.1
2024-01-01,22,19,224.9,6.78,1449.0,0.95,50.3,9999.99,22.8,25.0,59.8,48.1
2024-01-02,15,40,224.7,6.28,1369.0,0.97,50.2,9999.99,22.7,25.1,60,46.6
2024-01-02,15,40,224.7,6.28,1369.0,0.97,50.2,9999.99,22.7,25.1,60,46.6
2024-01-03,02,58,224.9,6.03,1275.0,0.94,50.2,9999.99,22.4,24.8,60,47.8
2024-01-03,02,58,224.9,6.03,1275.0,0.94,50.2,9999.99,22.4,24.8,60,47.8
2024-01-04,14,06,225.0,6.53,1308.0,0.89,50.1,9999.99,22.4,25.1,58.0,49.1
2024-01-04,14,06,225.0,6.53,1308.0,0.89,50.1,9999.99,22.4,25.1,58.0,49.1
2024-01-05,19,26,225.3,7.03,1441.0,0.91,50.0,9999.99,22.3,24.8,59.8,48.6
2024-01-05,19,26,225.3,7.03,1441.0,0.91,50.0,9999.99,22.3,24.8,59.8,48.6
2024-01-06,06,52,225.0,6.66,1364.0,0.91,49.9,9999.99,22.2,25.0,60,46.8
2024-01-06,06,52,225.0,6.66,1364.0,0.91,49.9,9999.99,22.2,25.0,60,46.8
2024-01-07,08,01,224.8,7.0,1511.0,0.96,49.9,9999.99,21.8,25.2,59.9,48.6
2024-01-07,08,01,224.8,7.0,1511.0,0.96,49.9,9999.99,21.8,25.2,59.9,48.6
2024-01-08,18,07,224.6,6.7,1384.0,0.92,50.0,9999.99,22.2,25.0,60,46.7
2024-01-08,18,07,224.6,6.7,1384.0,0.92,50.0,9999.99,22.2,25.0,60,46.7
2024-01-09,07,48,224.4,6.59,1360.0,0.92,50.1,9999.99,22.1,24.8,59.9,48.0
2024-01-09,07,48,224.4,6.59,1360.0,0.92,50.1,9999.99,22.1,24.8,59.9,48.0
2024-01-10,02,10,224.2,6.6,1317.0,0.89,50.0,9999.99,22.6,25.2,58.8,47.2
2024-01-10,02,10,224.2,6.6,1317.0,0.89,50.0,9999.99,22.6,25.2,58.8,47.2
2024-01-11,05,00,224.3,6.62,1351.0,0.91,49.9,9999.99,23.0,25.1,59.8,47.5
2024-01-11,05,00,224.3,6.62,1351.0,0.91,49.9,9999.99,23.0,25.1,59.8,47.5
2024-01-12,10,48,223.9,6.95,1494.0,0.96,49.9,9999.99,23.0,25.3,60,45.8
2024-01-12,10,48,223.9,6.95,1494.0,0.96,49.9,9999.99,23.0,25.3,60,45.8
2024-01-13,02,06,223.9,7.29,1551.0,0.95,49.9,9999.99,22.8,24.9,59.0,46.9
2024-01-13,02,06,223.9,7.29,1551.0,0.95,49.9,9999.99,22.8,24.9,59.0,46.9
2024-01-14,13,39,224.1,7.4,1575.0,0.95,49.7,9999.99,22.4,24.7,59.7,48.1
2024-01-14,13,39,224.1,7.4,1575.0,0.95,49.7,9999.99,22.4,24.7,59.7,48.1
2024-01-15,05,46,224.5,7.8,1681.0,0.96,49.9,9999.99,22.4,24.2,59.3,49.4
2024-01-15,05,46,224.5,7.8,1681.0,0.96,49.9,9999.99,22.4,24.2,59.3,49.4
2024-01-16,19,47,224.9,7.88,1648.0,0.93,50.0,9999.99,22.7,24.1,57.4,51.0
2024-01-16,19,47,224.9,7.88,1648.0,0.93,50.0,9999.99,22.7,24.1,57.4,51.0
2024-01-17,11,37,224.8,8.04,1771.0,0.98,50.1,9999.99,22.9,23.6,57.5,51.8
2024-01-17,11,37,224.8,8.04,1771.0,0.98,50.1,9999.99,22.9,23.6,57.5,51.8
2024-01-18,16,54,224.9,7.77,1713.0,0.98,50.0,9999.99,22.4,23.3,57.6,52.8
2024-01-18,16,54,224.9,7.77,1713.0,0.98,50.0,9999.99,22.4,23.3,57.6,52.8
2024-01-19,14,08,225.3,7.81,1760.0,1.0,49.8,9999.99,22.3,23.7,57.6,52.3
2024-01-19,14,08,225.3,7.81,1760.0,1.0,49.8,9999.99,22.3,23.7,57.6,52.3
2024-01-20,22,54,225.0,7.4,1665.0,1.0,49.7,9999.99,22.7,24.2,59.0,53.5
2024-01-20,22,54,225.0,7.4,1665.0,1.0,49.7,9999.99,22.7,24.2,59.0,53.5
2024-01-21,22,31,224.5,7.8,1681.0,0.96,49.7,9999.99,22.9,24.0,60,52.6
2024-01-21,22,31,224.5,7.8,1681.0,0.96,49.7,9999.99,22.9,24.0,60,52.6
2024-01-22,20,10,224.8,7.33,1549.0,0.94,49.8,9999.99,22.9,24.4,60,51.1
2024-01-22,20,10,224.8,7.33,1549.0,0.94,49.8,9999.99,22.9,24.4,60,51.1
2024-01-23,18,38,224.9,7.68,1641.0,0.95,49.6,9999.99,23.0,24.1,60,51.7
2024-01-23,18,38,224.9,7.68,1641.0,0.95,49.6,9999.99,23.0,24.1,60,51.7
2024-01-24,19,49,224.5,8.1,1764.0,0.97,49.7,9999.99,23.0,23.9,60,51.8
2024-01-24,19,49,224.5,8.1,1764.0,0.97,49.7,9999.99,23.0,23.9,60,51.8
2024-01-25,00,58,224.7,7.65,1719.0,1.0,49.9,9999.99,22.6,24.4,59.9,53.6
2024-01-25,00,58,224.7,7.65,1719.0,1.0,49.9,9999.99,22.6,24.4,59.9,53.6
2024-01-26,13,57,224.3,7.7,1727.0,1.0,50.1,9999.99,23.0,24.3,60,54.1
2024-01-26,13,57,224.3,7.7,1727.0,1.0,50.1,9999.99,23.0,24.3,60,54.1
2024-01-27,00,30,224.3,7.48,1644.0,0.98,50.2,9999.99,22.7,24.4,58.4,55.4
2024-01-27,00,30,224.3,7.48,1644.0,0.98,50.2,9999.99,22.7,24.4,58.4,55.4
2024-01-28,12,46,224.7,7.5,1584.0,0.94,50.0,9999.99,23.1,24.3,60,55.4
2024-01-28,12,46,224.7,7.5,1584.0,0.94,50.0,9999.99,23.1,24.3,60,55.4
2024-01-29,17,41,224.7,7.98,1668.0,0.93,50.0,9999.99,23.3,24.3,60,55.1
2024-01-29,17,41,224.7,7.98,1668.0,0.93,50.0,9999.99,23.3,24.3,60,55.1
2024-01-30,16,27,224.7,7.85,1658.0,0.94,50.1,9999.99,23.0,24.1,60,53.9
2024-01-30,16,27,224.7,7.85,1658.0,0.94,50.1,9999.99,23.0,24.1,60,53.9
2024-01-31,14,11,224.8,7.81,1633.0,0.93,50.3,9999.99,22.8,23.9,59.4,54.5
2024-01-31,14,11,224.8,7.81,1633.0,0.93,50.3,9999.99,22.8,23.9,59.4,54.5
2024-02-01,09,16,224.4,7.54,1540.0,0.91,50.2,9999.99,22.6,23.9,59.2,56.0
2024-02-01,09,16,224.4,7.54,1540.0,0.91,50.2,9999.99,22.6,23.9,59.2,56.0
2024-02-02,19,30,223.9,7.06,1502.0,0.95,50.2,9999.99,22.7,23.9,60,56.2
2024-02-02,19,30,223.9,7.06,1502.0,0.95,50.2,9999.99,22.7,23.9,60,56.2
2024-02-03,14,32,224.0,6.92,1473.0,0.95,50.2,9999.99,22.9,24.2,59.3,57.0
2024-02-03,14,32,224.0,6.92,1473.0,0.95,50.2,9999.99,22.9,24.2,59.3,57.0
2024-02-04,02,06,224.3,7.18,1530.0,0.95,50.0,9999.99,22.6,24.6,58.4,55.1
2024-02-04,02,06,224.3,7.18,1530.0,0.95,50.0,9999.99,22.6,24.6,58.4,55.1
2024-02-05,01,34,224.6,7.16,1496.0,0.93,49.9,9999.99,22.4,24.4,59.9,56.0
2024-02-05,01,34,224.6,7.16,1496.0,0.93,49.9,9999.99,22.4,24.4,59.9,56.0
2024-02-06,23,20,224.6,7.38,1508.0,0.91,49.9,9999.99,22.7,24.7,59.8,56.2
2024-02-06,23,20,224.6,7.38,1508.0,0.91,49.9,9999.99,22.7,24.7,59.8,56.2
2024-02-07,16,11,224.5,7.62,1608.0,0.94,50.0,9999.99,22.3,25.1,58.3,56.6
2024-02-07,16,11,224.5,7.62,1608.0,0.94,50.0,9999.99,22.3,25.1,58.3,56.6
2024-02-08,09,59,224.5,7.75,1688.0,0.97,50.0,9999.99,22.0,25.5,58.3,57.8
2024-02-08,09,59,224.5,7.75,1688.0,0.97,50.0,9999.99,22.0,25.5,58.3,57.8
2024-02-09,14,27,224.4,7.46,1574.0,0.94,50.1,9999.99,21.8,25.8,56.6,57.5
2024-02-09,14,27,224.4,7.46,1574.0,0.94,50.1,9999.99,21.8,25.8,56.6,57.5
2024-02-10,11,43,224.4,6.98,1535.0,0.98,50.0,9999.99,21.8,25.8,54.7,56.4
2024-02-10,11,43,224.4,6.98,1535.0,0.98,50.0,9999.99,21.8,25.8,54.7,56.4
2024-02-11,21,59,224.9,6.57,1478.0,1.0,49.9,9999.99,21.9,25.4,54.0,57.5
2024-02-11,21,59,224.9,6.57,1478.0,1.0,49.9,9999.99,21.9,25.4,54.0,57.5
2024-02-12,23,31,224.9,6.66,1498.0,1.0,50.0,9999.99,22.2,25.3,55.6,59.1
2024-02-12,23,31,224.9,6.66,1498.0,1.0,50.0,9999.99,22.2,25.3,55.6,59.1
2024-02-13,21,45,225.0,6.52,1467.0,1.0,49.9,9999.99,22.4,24.8,57.6,60
2024-02-13,21,45,225.0,6.52,1467.0,1.0,49.9,9999.99,22.4,24.8,57.6,60
2024-02-14,16,54,225.0,6.36,1417.0,0.99,49.8,9999.99,22.6,24.7,57.3,60
2024-02-14,16,54,225.0,6.36,1417.0,0.99,49.8,9999.99,22.6,24.7,57.3,60
2024-02-15,20,19,224.7,6.43,1445.0,1.0,49.7,9999.99,23.1,24.6,55.4,59.9
2024-02-15,20,19,224.7,6.43,1445.0,1.0,49.7,9999.99,23.1,24.6,55.4,59.9
2024-02-16,16,48,224.6,6.9,1550.0,1.0,49.8,9999.99,23.4,24.7,54.8,58.4
2024-02-16,16,48,224.6,6.9,1550.0,1.0,49.8,9999.99,23.4,24.7,54.8,58.4
2024-02-17,20,38,224.2,7.02,1574.0,1.0,49.9,9999.99,23.1,25.2,55.2,59.6
2024-02-17,20,38,224.2,7.02,1574.0,1.0,49.9,9999.99,23.1,25.2,55.2,59.6
2024-02-18,05,11,224.3,7.18,1610.0,1.0,50.1,9999.99,23.6,25.3,54.5,60
2024-02-18,05,11,224.3,7.18,1610.0,1.0,50.1,9999.99,23.6,25.3,54.5,60
2024-02-19,13,57,224.1,7.24,1606.0,0.99,50.2,9999.99,23.8,25.2,54.5,58.5
